"Neighbourhoods_ID","Click_ID","Browser_ID","Entr_Time","Duration","Attributes__what_they_search_for_"
"L2","12835","B5","2022-3-30 12:32","0:03:42","Instagram"
"L3","12836","B5","2022-3-30 12:36","0:01:26","Location"
"L4","12837","B5","2022-3-30 12:38","0:17:35","Website"
"L4","12838","B5","2022-3-30 13:18","0:09:29","Ambience"
"L2","12839","B5","2022-3-30 13:28","0:20:17","Instagram"
"L2","12840","B2","2022-3-30 15:04","0:00:38","Website"
"L1","12841","B2","2022-3-30 15:05","0:22:10","Quiet"
"L6","12842","B2","2022-3-30 15:27","0:22:04","Instagram"
"L4","12843","B2","2022-3-30 15:49","0:07:18","Instagram"
"L2","12844","B5","2022-3-30 18:18","0:00:05","Location"
"L2","12845","B5","2022-3-30 18:20","0:03:16","Instagram"
"L3","12846","B5","2022-3-30 18:45","0:39:45","Location"
"L2","12847","B5","2022-3-30 19:25","0:47:49","Speciality Offerings"
"L6","12848","B5","2022-3-31 1:36","0:00:14","Accessability"
"L1","12849","B5","2022-3-31 1:36","0:00:03","Instagram"
"L2","12850","B5","2022-3-31 1:37","0:34:47","Speciality Offerings"
"L1","12851","B5","2022-3-31 2:58","0:40:54","Careers"
"L3","12852","B5","2022-3-31 3:39","0:33:19","Location"
"L2","12853","B2","2022-3-31 4:05","0:18:00","Menu"
"L5","12854","B2","2022-3-31 4:23","0:05:59","Instagram"
"L1","12855","B2","2022-3-31 7:48","0:00:30","Website"
"L2","12856","B2","2022-3-31 7:48","0:00:05","Location"
"L6","12857","B2","2022-3-31 7:49","0:20:37","Instagram"
"L2","12858","B2","2022-3-31 14:51","0:00:08","Website"
"L2","12859","B2","2022-3-31 14:52","0:00:21","Instagram"
"L7","12860","B5","2022-3-31 16:24","0:22:20","Website"
"L2","12861","B5","2022-3-31 16:47","0:26:52","Website"
"L7","12862","B5","2022-3-31 17:15","0:02:31","Careers"
"L4","12863","B5","2022-3-31 17:17","0:27:08","Instagram"
"L7","12864","B5","2022-3-31 17:45","0:04:23","Website"
"L2","12865","B5","2022-3-31 17:50","0:24:27","Speciality Offerings"
"L3","12866","B5","2022-3-31 18:15","0:31:35","Menu"
"L5","12867","B5","2022-3-31 18:47","0:02:58","Instagram"
"L2","12868","B5","2022-3-31 18:50","0:46:54","Website"
"L1","12869","B5","2022-3-31 19:41","0:48:13","Website"
"L7","12870","B5","2022-3-31 20:30","0:40:05","Instagram"
"L1","12871","B5","2022-3-31 21:10","0:08:01","Instagram"
"L1","12872","B5","2022-4-1 1:19","0:00:18","Location"
"L2","12873","B5","2022-4-1 1:20","0:27:35","Offers"
"L2","12874","B5","2022-4-1 1:47","0:46:45","Website"
"L7","12875","B5","2022-4-1 2:56","0:01:59","Instagram"
"L1","12876","B5","2022-4-1 2:58","0:30:59","Instagram"
"L1","12877","B5","2022-4-1 3:34","0:16:26","Website"
"L1","12878","B5","2022-4-1 3:51","0:43:54","Instagram"
"L7","12879","B2","2022-4-1 4:31","0:17:30","Website"
"L4","12880","B5","2022-4-1 4:40","0:42:23","Speciality Offerings"
"L2","12881","B5","2022-4-1 5:23","0:39:38","Instagram"
"L3","12882","B2","2022-4-1 7:36","0:02:30","Speciality Offerings"
"L2","12883","B2","2022-4-1 7:39","0:20:04","Accessability"
"L5","12884","B2","2022-4-1 8:00","0:20:30","Location"
"L7","12885","B4","2022-4-1 9:32","0:00:31","Quiet"
"L7","12886","B4","2022-4-1 9:33","0:00:55","Speciality Offerings"
"L6","12887","B4","2022-4-1 9:35","1:03:19","Location"
"L6","12888","B4","2022-4-1 11:12","0:04:54","Careers"
"L4","12889","B5","2022-4-1 12:52","0:35:43","Instagram"
"L3","12890","B5","2022-4-1 13:27","0:37:42","Menu"
"L2","12891","B5","2022-4-1 14:05","0:22:47","Offers"
"L2","12892","B5","2022-4-1 15:18","0:18:46","Website"
"L2","12893","B5","2022-4-1 15:38","0:10:13","Location"
"L2","12894","B5","2022-4-1 17:09","0:28:13","Menu"
"L2","12895","B5","2022-4-1 17:37","0:40:45","Speciality Offerings"
"L4","12896","B5","2022-4-1 18:26","0:04:06","Careers"
"L2","12897","B5","2022-4-1 18:48","0:08:11","Menu"
"L3","12898","B5","2022-4-1 18:59","0:21:57","Website"
"L3","12899","B5","2022-4-1 19:24","0:11:52","Speciality Offerings"
"L2","12900","B5","2022-4-1 19:39","0:09:27","Website"
"L3","12901","B5","2022-4-1 21:37","0:14:55","Instagram"
"L1","12902","B2","2022-4-2 2:58","0:00:04","Speciality Offerings"
"L2","12903","B2","2022-4-2 2:58","0:00:04","Instagram"
"L3","12904","B2","2022-4-2 2:59","0:19:36","Speciality Offerings"
"L2","12905","B2","2022-4-2 3:22","0:01:08","Offers"
"L1","12906","B5","2022-4-2 11:37","0:03:59","Website"
"L2","12907","B5","2022-4-2 11:42","0:19:29","Website"
"L2","12908","B5","2022-4-2 12:04","0:15:16","Instagram"
"L2","12909","B5","2022-4-2 12:51","0:26:05","Website"
"L3","12910","B5","2022-4-2 13:20","0:23:22","Website"
"L2","12911","B5","2022-4-2 13:53","0:18:58","Accessability"
"L2","12912","B5","2022-4-2 14:27","0:00:21","Location"
"L6","12913","B2","2022-4-2 14:49","0:01:17","Website"
"L1","12914","B2","2022-4-2 14:51","0:19:51","Menu"
"L1","12915","B5","2022-4-2 15:05","0:05:00","Ambience"
"L1","12916","B2","2022-4-2 15:11","0:21:24","Location"
"L5","12917","B5","2022-4-2 15:17","0:59:29","Speciality Offerings"
"L7","12918","B2","2022-4-2 15:33","0:20:03","Ambience"
"L2","12919","B5","2022-4-2 17:12","0:01:31","Accessability"
"L2","12920","B5","2022-4-2 17:13","0:44:12","Accessability"
"L2","12921","B5","2022-4-2 18:00","0:43:55","Website"
"L1","12922","B5","2022-4-2 18:48","0:10:45","Instagram"
"L5","12923","B5","2022-4-2 19:00","0:34:58","Speciality Offerings"
"L6","12924","B5","2022-4-2 20:00","0:43:46","Ambience"
"L7","12925","B5","2022-4-2 20:44","0:43:26","Menu"
"L2","12926","B5","2022-4-2 21:27","0:13:18","Instagram"
"L3","12927","B5","2022-4-3 4:02","0:23:44","Offers"
"L2","12928","B5","2022-4-3 4:02","0:00:09","Speciality Offerings"
"L2","12929","B2","2022-4-3 4:23","0:20:08","Instagram"
"L2","12930","B2","2022-4-3 4:23","0:00:05","Instagram"
"L1","12931","B5","2022-4-3 4:26","0:44:54","Speciality Offerings"
"L2","12932","B2","2022-4-3 4:43","0:03:37","Instagram"
"L1","12933","B5","2022-4-3 5:11","0:44:45","Menu"
"L2","12934","B5","2022-4-3 6:09","0:43:44","Instagram"
"L4","12935","B5","2022-4-3 6:53","0:18:22","Website"
"L2","12936","B2","2022-4-3 7:17","0:06:53","Location"
"L3","12937","B5","2022-4-3 8:14","0:26:46","Website"
"L2","12938","B5","2022-4-3 8:43","0:25:10","Website"
"L6","12939","B5","2022-4-3 9:09","0:17:36","Speciality Offerings"
"L6","12940","B5","2022-4-3 9:27","0:20:24","Speciality Offerings"
"L5","12941","B5","2022-4-3 11:14","0:18:11","Careers"
"L5","12942","B5","2022-4-3 11:33","0:44:17","Instagram"
"L3","12943","B5","2022-4-3 12:24","0:02:29","Website"
"L3","12944","B5","2022-4-3 12:54","0:41:40","Website"
"L2","12945","B5","2022-4-3 13:40","0:42:36","Instagram"
"L7","12946","B2","2022-4-3 14:51","0:00:04","Location"
"L3","12947","B2","2022-4-3 14:52","0:09:24","Price"
"L1","12948","B2","2022-4-3 15:01","0:03:39","Speciality Offerings"
"L6","12949","B5","2022-4-3 15:06","0:01:05","Speciality Offerings"
"L5","12950","B5","2022-4-3 15:08","0:00:48","Speciality Offerings"
"L1","12951","B5","2022-4-3 15:09","0:42:39","Instagram"
"L4","12952","B5","2022-4-3 15:55","0:03:19","Instagram"
"L3","12953","B5","2022-4-3 15:55","0:00:01","Location"
"L1","12954","B5","2022-4-3 16:12","0:40:19","Offers"
"L2","12955","B5","2022-4-3 17:04","0:08:41","Website"
"L2","12956","B5","2022-4-4 3:14","0:35:30","Menu"
"L4","12957","B5","2022-4-4 3:50","0:43:43","Location"
"L2","12958","B2","2022-4-4 4:18","0:17:33","Location"
"L2","12959","B5","2022-4-4 4:33","0:28:15","Instagram"
"L3","12960","B2","2022-4-4 4:36","0:10:27","Accessability"
"L6","12961","B2","2022-4-4 8:06","0:09:44","Menu"
"L2","12962","B2","2022-4-4 8:06","0:00:09","Speciality Offerings"
"L2","12963","B2","2022-4-4 8:06","0:00:05","Location"
"L4","12964","B2","2022-4-4 8:16","0:15:34","Website"
"L7","12965","B5","2022-4-4 13:52","0:15:04","Careers"
"L6","12966","B5","2022-4-4 14:07","0:15:43","Instagram"
"L6","12967","B5","2022-4-4 14:45","0:27:44","Website"
"L4","12968","B2","2022-4-4 14:46","0:05:40","Accessability"
"L3","12969","B2","2022-4-4 14:52","0:20:07","Instagram"
"L7","12970","B2","2022-4-4 15:12","0:20:05","Location"
"L3","12971","B5","2022-4-4 15:18","0:11:02","Instagram"
"L3","12972","B5","2022-4-4 15:35","0:26:12","Speciality Offerings"
"L1","12973","B2","2022-4-4 15:37","0:19:59","Speciality Offerings"
"L6","12974","B5","2022-4-4 17:58","0:07:28","Location"
"L1","12975","B5","2022-4-4 18:05","0:13:47","Website"
"L4","12976","B5","2022-4-4 18:49","0:02:03","Instagram"
"L2","12977","B5","2022-4-4 18:51","0:27:38","Instagram"
"L5","12978","B5","2022-4-4 19:22","0:43:48","Menu"
"L2","12979","B5","2022-4-4 20:06","0:44:08","Location"
"L3","12980","B5","2022-4-4 20:51","0:18:02","Speciality Offerings"
"L7","12981","B5","2022-4-4 21:21","0:34:38","Instagram"
"L3","12982","B5","2022-4-4 21:56","0:29:26","Instagram"
"L4","12983","B5","2022-4-4 22:25","0:15:35","Accessability"
"L4","12984","B5","2022-4-5 3:14","0:11:52","Instagram"
"L3","12985","B5","2022-4-5 3:25","0:30:58","Location"
"L2","12986","B5","2022-4-5 3:56","0:01:08","Instagram"
"L1","12987","B5","2022-4-5 3:58","0:26:11","Location"
"L1","12988","B5","2022-4-5 4:31","0:15:01","Speciality Offerings"
"L5","12989","B5","2022-4-5 4:48","0:05:30","Instagram"
"L3","12990","B5","2022-4-5 4:54","0:07:51","Website"
"L1","12991","B5","2022-4-5 12:43","0:03:35","Website"
"L4","12992","B5","2022-4-5 12:47","0:25:42","Ambience"
"L4","12993","B5","2022-4-5 13:13","0:32:00","Location"
"L1","12994","B5","2022-4-5 14:09","0:14:44","Instagram"
"L1","12995","B5","2022-4-5 14:09","0:00:05","Location"
"L3","12996","B5","2022-4-5 14:44","0:04:25","Speciality Offerings"
"L2","12997","B5","2022-4-5 14:48","0:33:04","Instagram"
"L1","12998","B2","2022-4-5 14:48","0:00:31","Instagram"
"L6","12999","B2","2022-4-5 14:49","0:07:01","Instagram"
"L6","13000","B2","2022-4-5 15:12","0:13:41","Website"
"L1","13001","B5","2022-4-5 15:24","0:33:19","Accessability"
"L4","13002","B2","2022-4-5 15:27","0:06:04","Careers"
"L2","13003","B2","2022-4-5 15:41","0:13:58","Menu"
"L2","13004","B2","2022-4-5 15:55","0:19:14","Ambience"
"L7","13005","B5","2022-4-5 16:12","0:08:32","Instagram"
"L4","13006","B5","2022-4-5 16:25","0:16:16","Ambience"
"L2","13007","B5","2022-4-5 16:41","0:19:14","Instagram"
"L5","13008","B5","2022-4-5 17:06","0:01:31","Ambience"
"L2","13009","B5","2022-4-5 17:09","0:06:07","Accessability"
"L4","13010","B5","2022-4-5 17:15","0:25:27","Speciality Offerings"
"L6","13011","B5","2022-4-5 17:41","0:06:43","Speciality Offerings"
"L2","13012","B5","2022-4-5 17:48","0:19:14","Accessability"
"L3","13013","B5","2022-4-5 18:08","0:21:51","Speciality Offerings"
"L1","13014","B5","2022-4-5 18:36","0:25:18","Speciality Offerings"
"L3","13015","B5","2022-4-5 19:22","0:26:42","Speciality Offerings"
"L2","13016","B5","2022-4-5 19:49","0:01:02","Instagram"
"L3","13017","B5","2022-4-5 19:52","0:09:46","Website"
"L6","13018","B5","2022-4-5 20:19","0:12:56","Speciality Offerings"
"L3","13019","B5","2022-4-5 20:32","0:20:56","Website"
"L1","13020","B5","2022-4-5 20:53","0:21:40","Accessability"
"L1","13021","B5","2022-4-5 21:15","0:00:10","Menu"
"L7","13022","B5","2022-4-6 2:47","0:21:18","Speciality Offerings"
"L7","13023","B5","2022-4-6 3:08","0:21:37","Speciality Offerings"
"L4","13024","B5","2022-4-6 3:30","0:21:39","Location"
"L1","13025","B5","2022-4-6 3:52","0:21:33","Speciality Offerings"
"L2","13026","B5","2022-4-6 4:13","0:21:34","Menu"
"L3","13027","B2","2022-4-6 4:16","0:00:36","Website"
"L7","13028","B2","2022-4-6 4:17","0:20:10","Website"
"L2","13029","B5","2022-4-6 4:47","0:13:30","Website"
"L2","13030","B2","2022-4-6 6:33","0:13:08","Instagram"
"L1","13031","B5","2022-4-6 11:35","0:09:05","Menu"
"L4","13032","B5","2022-4-6 11:44","0:00:47","Instagram"
"L5","13033","B5","2022-4-6 12:39","0:04:01","Menu"
"L1","13034","B5","2022-4-6 12:44","0:00:17","Ambience"
"L3","13035","B5","2022-4-6 13:19","0:21:09","Speciality Offerings"
"L2","13036","B5","2022-4-6 13:19","0:00:05","Menu"
"L5","13037","B5","2022-4-6 13:40","0:06:13","Instagram"
"L2","13038","B5","2022-4-6 13:46","0:13:56","Instagram"
"L7","13039","B5","2022-4-6 14:00","0:21:25","Speciality Offerings"
"L6","13040","B5","2022-4-6 14:22","0:21:32","Offers"
"L7","13041","B5","2022-4-6 14:47","0:21:29","Website"
"L2","13042","B5","2022-4-6 15:13","0:08:31","Instagram"
"L1","13043","B5","2022-4-6 15:13","0:00:01","Accessability"
"L3","13044","B5","2022-4-6 15:13","0:00:03","Ambience"
"L3","13045","B5","2022-4-6 15:23","0:08:39","Website"
"L7","13046","B5","2022-4-6 15:31","0:21:38","Offers"
"L1","13047","B5","2022-4-6 15:53","0:22:23","Accessability"
"L2","13048","B5","2022-4-6 16:18","0:04:00","Accessability"
"L6","13049","B5","2022-4-6 16:18","0:00:04","Speciality Offerings"
"L2","13050","B5","2022-4-6 16:23","0:06:33","Careers"
"L5","13051","B5","2022-4-6 16:23","0:00:04","Instagram"
"L5","13052","B5","2022-4-6 16:54","0:11:10","Speciality Offerings"
"L3","13053","B5","2022-4-6 17:05","0:21:30","Website"
"L7","13054","B5","2022-4-6 17:39","0:04:59","Speciality Offerings"
"L4","13055","B5","2022-4-6 17:44","0:16:53","Location"
"L1","13056","B5","2022-4-6 18:05","0:21:07","Menu"
"L2","13057","B5","2022-4-6 18:05","0:00:04","Menu"
"L3","13058","B5","2022-4-6 18:26","0:21:31","Instagram"
"L7","13059","B5","2022-4-6 18:48","0:06:26","Speciality Offerings"
"L6","13060","B5","2022-4-6 18:56","0:15:15","Instagram"
"L7","13061","B5","2022-4-6 19:12","0:24:37","Instagram"
"L4","13062","B5","2022-4-6 19:40","0:21:15","Website"
"L1","13063","B5","2022-4-6 20:01","0:21:34","Location"
"L3","13064","B5","2022-4-6 20:23","0:02:58","Website"
"L2","13065","B5","2022-4-6 23:09","0:00:07","Accessability"
"L2","13066","B5","2022-4-6 23:09","0:00:01","Location"
"L3","13067","B5","2022-4-6 23:10","0:18:26","Website"
"L2","13068","B5","2022-4-6 23:28","0:00:07","Ambience"
"L4","13069","B5","2022-4-7 2:54","0:21:33","Speciality Offerings"
"L5","13070","B5","2022-4-7 3:16","0:43:30","Location"
"L3","13071","B5","2022-4-7 4:06","0:18:43","Instagram"
"L7","13072","B5","2022-4-7 4:26","0:31:07","Speciality Offerings"
"L6","13073","B2","2022-4-7 4:30","0:09:25","Speciality Offerings"
"L7","13074","B2","2022-4-7 4:39","0:08:00","Instagram"
"L2","13075","B5","2022-4-7 5:00","0:41:55","Accessability"
"L2","13076","B5","2022-4-7 6:02","0:01:49","Accessability"
"L6","13077","B5","2022-4-7 6:43","0:49:32","Location"
"L1","13078","B2","2022-4-7 8:20","0:12:10","Ambience"
"L7","13079","B2","2022-4-7 8:32","0:17:13","Location"
"L6","13080","B5","2022-4-7 14:03","0:04:06","Accessability"
"L2","13081","B5","2022-4-7 14:07","0:21:19","Speciality Offerings"
"L7","13082","B5","2022-4-7 14:28","0:03:33","Menu"
"L2","13083","B5","2022-4-7 14:43","0:17:50","Instagram"
"L1","13084","B2","2022-4-7 14:44","0:03:02","Menu"
"L2","13085","B2","2022-4-7 14:47","0:19:44","Speciality Offerings"
"L5","13086","B5","2022-4-7 15:01","0:21:42","Speciality Offerings"
"L3","13087","B2","2022-4-7 15:07","0:13:49","Price"
"L3","13088","B5","2022-4-7 15:32","0:10:23","Website"
"L1","13089","B5","2022-4-7 15:43","1:24:25","Accessability"
"L3","13090","B5","2022-4-7 15:43","0:00:02","Speciality Offerings"
"L6","13091","B5","2022-4-7 19:10","1:01:39","Menu"
"L2","13092","B5","2022-4-7 20:12","0:10:55","Careers"
"L2","13093","B5","2022-4-7 20:23","0:21:17","Speciality Offerings"
"L5","13094","B5","2022-4-7 20:44","0:21:39","Instagram"
"L5","13095","B5","2022-4-7 21:06","0:21:39","Offers"
"L7","13096","B5","2022-4-7 21:28","0:21:40","Speciality Offerings"
"L1","13097","B5","2022-4-7 21:49","0:21:39","Speciality Offerings"
"L5","13098","B5","2022-4-7 22:11","0:05:00","Instagram"
"L3","13099","B5","2022-4-8 0:17","0:16:48","Instagram"
"L2","13100","B5","2022-4-8 0:34","0:01:08","Instagram"
"L6","13101","B5","2022-4-8 3:18","0:20:15","Website"
"L3","13102","B2","2022-4-8 3:25","0:07:33","Website"
"L5","13103","B2","2022-4-8 3:32","0:20:07","Website"
"L2","13104","B5","2022-4-8 3:39","0:21:22","Menu"
"L1","13105","B2","2022-4-8 3:56","0:17:11","Offers"
"L7","13106","B5","2022-4-8 4:01","0:07:03","Careers"
"L7","13107","B5","2022-4-8 4:08","0:14:39","Accessability"
"L7","13108","B5","2022-4-8 4:23","0:21:29","Ambience"
"L3","13109","B5","2022-4-8 4:45","0:21:49","Instagram"
"L3","13110","B5","2022-4-8 5:10","0:21:07","Speciality Offerings"
"L5","13111","B5","2022-4-8 5:31","0:06:17","Instagram"
"L5","13112","B2","2022-4-8 8:20","0:17:41","Ratings"
"L7","13113","B2","2022-4-8 8:20","0:00:07","Location"
"L5","13114","B5","2022-4-8 10:52","0:15:51","Instagram"
"L3","13115","B5","2022-4-8 11:08","0:00:04","Location"
"L2","13116","B5","2022-4-8 11:29","0:17:30","Speciality Offerings"
"L7","13117","B5","2022-4-8 11:49","0:03:49","Website"
"L5","13118","B5","2022-4-8 11:53","0:08:42","Location"
"L1","13119","B5","2022-4-8 13:36","0:12:39","Location"
"L2","13120","B5","2022-4-8 13:56","0:04:08","Instagram"
"L4","13121","B5","2022-4-8 14:09","0:07:17","Website"
"L1","13122","B5","2022-4-8 14:26","0:08:03","Careers"
"L7","13123","B5","2022-4-8 14:45","0:02:08","Location"
"L2","13124","B5","2022-4-8 14:47","0:21:22","Accessability"
"L7","13125","B2","2022-4-8 14:53","0:02:28","Instagram"
"L2","13126","B2","2022-4-8 14:55","0:19:59","Speciality Offerings"
"L7","13127","B2","2022-4-8 15:16","0:17:29","Accessability"
"L2","13128","B5","2022-4-8 15:30","0:31:31","Speciality Offerings"
"L2","13129","B5","2022-4-8 16:44","0:38:30","Instagram"
"L3","13130","B5","2022-4-8 17:39","0:01:02","Menu"
"L2","13131","B5","2022-4-8 18:29","0:32:41","Accessability"
"L3","13132","B5","2022-4-8 19:12","0:21:35","Instagram"
"L1","13133","B5","2022-4-8 19:36","0:21:27","Instagram"
"L2","13134","B5","2022-4-8 19:57","0:07:00","Instagram"
"L1","13135","B5","2022-4-8 20:32","0:06:07","Speciality Offerings"
"L7","13136","B5","2022-4-8 20:32","0:00:06","Location"
"L1","13137","B5","2022-4-8 20:39","0:06:26","Careers"
"L2","13138","B5","2022-4-8 20:48","0:15:00","Website"
"L6","13139","B5","2022-4-8 21:09","0:21:08","Website"
"L2","13140","B5","2022-4-8 21:30","0:21:38","Website"
"L1","13141","B5","2022-4-8 21:52","0:21:36","Instagram"
"L4","13142","B5","2022-4-8 22:13","0:01:28","Website"
"L7","13143","B5","2022-4-8 22:15","0:07:45","Ambience"
"L2","13144","B5","2022-4-8 22:23","0:14:15","Instagram"
"L2","13145","B5","2022-4-9 3:47","0:07:23","Location"
"L5","13146","B5","2022-4-9 3:55","0:03:28","Website"
"L3","13147","B5","2022-4-9 3:58","0:23:42","Speciality Offerings"
"L7","13148","B2","2022-4-9 4:20","0:00:18","Instagram"
"L2","13149","B2","2022-4-9 4:21","0:03:57","Speciality Offerings"
"L1","13150","B5","2022-4-9 4:22","0:20:48","Location"
"L2","13151","B2","2022-4-9 4:25","0:15:35","Ratings"
"L4","13152","B5","2022-4-9 4:43","0:21:21","Location"
"L7","13153","B5","2022-4-9 5:21","0:21:01","Speciality Offerings"
"L2","13154","B5","2022-4-9 5:53","0:20:51","Menu"
"L7","13155","B5","2022-4-9 6:17","0:21:37","Location"
"L2","13156","B5","2022-4-9 6:39","0:10:06","Website"
"L3","13157","B5","2022-4-9 7:42","0:00:34","Offers"
"L1","13158","B5","2022-4-9 7:46","0:57:54","Location"
"L1","13159","B2","2022-4-9 7:53","0:04:31","Location"
"L2","13160","B2","2022-4-9 7:58","0:19:02","Location"
"L2","13161","B2","2022-4-9 8:17","0:20:00","Location"
"L7","13162","B5","2022-4-9 9:41","1:02:58","Instagram"
"L1","13163","B5","2022-4-9 11:21","0:02:26","Speciality Offerings"
"L4","13164","B5","2022-4-9 12:46","0:09:02","Speciality Offerings"
"L2","13165","B5","2022-4-9 12:55","0:35:03","Careers"
"L7","13166","B5","2022-4-9 14:22","0:00:32","Careers"
"L2","13167","B5","2022-4-9 14:22","0:00:07","Careers"
"L2","13168","B5","2022-4-9 14:23","0:05:55","Quiet"
"L1","13169","B5","2022-4-9 15:21","0:16:13","Accessability"
"L7","13170","B5","2022-4-9 15:39","0:00:56","Location"
"L5","13171","B5","2022-4-9 15:40","0:05:40","Menu"
"L7","13172","B5","2022-4-9 16:33","0:16:35","Instagram"
"L7","13173","B5","2022-4-9 16:50","0:12:26","Instagram"
"L2","13174","B5","2022-4-9 17:25","0:08:39","Menu"
"L7","13175","B5","2022-4-9 17:25","0:00:03","Menu"
"L2","13176","B5","2022-4-9 17:34","0:21:25","Instagram"
"L5","13177","B5","2022-4-9 17:58","0:07:11","Instagram"
"L6","13178","B5","2022-4-9 18:13","0:14:27","Careers"
"L2","13179","B5","2022-4-9 18:28","0:21:06","Website"
"L1","13180","B5","2022-4-9 18:49","0:24:37","Accessability"
"L3","13181","B5","2022-4-9 19:14","0:21:38","Location"
"L1","13182","B5","2022-4-9 19:19","0:00:47","Menu"
"L2","13183","B5","2022-4-9 19:20","1:42:14","Instagram"
"L4","13184","B5","2022-4-9 19:20","0:00:06","Instagram"
"L1","13185","B5","2022-4-9 19:36","0:00:12","Menu"
