"Neighbourhoods_ID","Neighbourhoods","Click_ID","Entr_Time","Duration","Attributes__what_they_search_for_","Browser_ID"
"L2","El Born","11032","2022-1-25 3:49","0:23:24","Speciality Offerings","B5"
"L2","El Born","11033","2022-1-25 4:12","0:00:12","Website","B5"
"L5","Eixample","11034","2022-1-25 4:18","0:07:29","Instagram","B5"
"L5","Eixample","11035","2022-1-25 15:20","0:01:34","Instagram","B5"
"L2","El Born","11036","2022-1-25 15:36","0:13:21","Accessability","B5"
"L3","Sants","11037","2022-1-25 15:55","0:03:44","Instagram","B5"
"L2","El Born","11038","2022-1-25 16:22","0:06:08","Instagram","B5"
"L5","Eixample","11039","2022-1-25 17:17","0:12:24","Location","B5"
"L7","Poblenou","11040","2022-1-25 17:30","0:16:55","Menu","B5"
"L4","Gracia","11041","2022-1-25 17:48","0:06:02","Instagram","B5"
"L5","Eixample","11042","2022-1-25 17:54","0:22:04","Speciality Offerings","B5"
"L4","Gracia","11043","2022-1-25 18:16","0:21:30","Menu","B5"
"L5","Eixample","11044","2022-1-25 18:41","0:22:06","Instagram","B5"
"L7","Poblenou","11045","2022-1-25 18:51","0:14:55","Website","B5"
"L2","El Born","11046","2022-1-25 19:03","0:06:55","Ambience","B5"
"L2","El Born","11047","2022-1-25 21:51","0:00:21","Careers","B5"
"L6","Sarria","11048","2022-1-25 21:52","0:21:29","Location","B5"
"L1","Barceloneta","11049","2022-1-25 22:13","0:22:06","Location","B5"
"L2","El Born","11050","2022-1-25 22:36","0:22:07","Ratings","B5"
"L2","El Born","11051","2022-1-25 22:58","0:22:08","Speciality Offerings","B5"
"L7","Poblenou","11052","2022-1-25 23:20","0:03:18","Location","B5"
"L2","El Born","11053","2022-1-25 23:23","0:20:21","Speciality Offerings","B5"
"L4","Gracia","11054","2022-1-25 23:44","0:06:07","Location","B5"
"L4","Gracia","11055","2022-1-25 23:50","0:21:41","Instagram","B5"
"L4","Gracia","11056","2022-1-26 0:11","0:03:34","Menu","B5"
"L6","Sarria","11057","2022-1-26 3:05","0:00:37","Instagram","B5"
"L7","Poblenou","11058","2022-1-26 3:06","0:14:55","Website","B5"
"L7","Poblenou","11059","2022-1-26 3:21","0:22:39","Accessability","B5"
"L7","Poblenou","11060","2022-1-26 3:43","0:14:28","Instagram","B5"
"L4","Gracia","11061","2022-1-26 4:03","0:07:04","Menu","B5"
"L1","Barceloneta","11062","2022-1-26 4:10","0:21:28","Accessability","B5"
"L7","Poblenou","11063","2022-1-26 4:32","0:22:02","Accessability","B5"
"L2","El Born","11064","2022-1-26 4:54","0:21:42","Website","B5"
"L2","El Born","11065","2022-1-26 5:15","0:20:34","Speciality Offerings","B5"
"L1","Barceloneta","11066","2022-1-26 6:29","0:02:29","Speciality Offerings","B5"
"L7","Poblenou","11067","2022-1-26 6:31","0:01:29","Menu","B5"
"L2","El Born","11068","2022-1-26 7:08","0:20:24","Menu","B5"
"L7","Poblenou","11069","2022-1-26 7:29","0:03:25","Website","B5"
"L3","Sants","11070","2022-1-26 7:41","0:15:00","Speciality Offerings","B5"
"L6","Sarria","11071","2022-1-26 8:21","0:03:32","Speciality Offerings","B5"
"L2","El Born","11072","2022-1-26 8:25","0:22:32","Instagram","B5"
"L4","Gracia","11073","2022-1-26 8:48","0:01:54","Menu","B5"
"L5","Eixample","11074","2022-1-26 9:37","0:14:39","Speciality Offerings","B5"
"L2","El Born","11075","2022-1-26 10:10","0:05:27","Website","B5"
"L1","Barceloneta","11076","2022-1-26 10:16","0:19:39","Ambience","B5"
"L2","El Born","11077","2022-1-26 10:56","0:01:32","Quiet","B5"
"L4","Gracia","11078","2022-1-26 10:58","0:02:31","Speciality Offerings","B5"
"L3","Sants","11079","2022-1-26 11:07","0:11:24","Website","B5"
"L2","El Born","11080","2022-1-26 11:24","0:07:42","Careers","B5"
"L5","Eixample","11081","2022-1-26 11:31","0:22:05","Website","B5"
"L7","Poblenou","11082","2022-1-26 11:54","0:07:29","Instagram","B5"
"L2","El Born","11083","2022-1-26 12:20","0:14:48","Offers","B5"
"L3","Sants","11084","2022-1-26 12:35","0:22:29","Accessability","B5"
"L2","El Born","11085","2022-1-26 12:58","0:17:48","Accessability","B5"
"L1","Barceloneta","11086","2022-1-26 13:17","0:04:01","Quiet","B5"
"L7","Poblenou","11087","2022-1-26 13:23","0:02:06","Speciality Offerings","B5"
"L2","El Born","11088","2022-1-26 13:23","0:00:04","Website","B5"
"L3","Sants","11089","2022-1-26 13:30","0:10:56","Website","B5"
"L2","El Born","11090","2022-1-26 13:50","0:01:06","Accessability","B5"
"L2","El Born","11091","2022-1-26 13:55","0:10:12","Careers","B5"
"L2","El Born","11092","2022-1-26 14:07","0:10:44","Offers","B5"
"L2","El Born","11093","2022-1-26 14:13","0:00:06","Location","B5"
"L5","Eixample","11094","2022-1-26 14:13","0:00:04","Accessability","B5"
"L5","Eixample","11095","2022-1-26 14:13","0:00:05","Menu","B5"
"L2","El Born","11096","2022-1-26 14:14","0:41:21","Location","B5"
"L5","Eixample","11097","2022-1-26 14:14","0:00:08","Menu","B5"
"L3","Sants","11098","2022-1-26 16:46","0:50:41","Instagram","B7"
"L2","El Born","11099","2022-1-26 17:37","0:48:30","Speciality Offerings","B7"
"L5","Eixample","11100","2022-1-26 18:30","0:49:21","Location","B7"
"L4","Gracia","11101","2022-1-26 19:19","0:45:51","Speciality Offerings","B7"
"L2","El Born","11102","2022-1-26 19:23","0:08:46","Website","B5"
"L6","Sarria","11103","2022-1-26 20:05","0:00:06","Speciality Offerings","B7"
"L1","Barceloneta","11104","2022-1-27 1:51","0:02:16","Menu","B5"
"L7","Poblenou","11105","2022-1-27 1:53","0:16:28","Menu","B5"
"L3","Sants","11106","2022-1-27 2:10","0:05:19","Menu","B5"
"L1","Barceloneta","11107","2022-1-27 2:15","0:24:23","Careers","B5"
"L2","El Born","11108","2022-1-27 2:39","0:22:20","Location","B5"
"L6","Sarria","11109","2022-1-27 3:05","0:22:20","Location","B5"
"L3","Sants","11110","2022-1-27 3:28","0:11:50","Location","B5"
"L4","Gracia","11111","2022-1-27 6:29","0:11:01","Location","B5"
"L2","El Born","11112","2022-1-27 6:40","0:03:14","Website","B5"
"L2","El Born","11113","2022-1-27 8:26","0:12:15","Speciality Offerings","B5"
"L7","Poblenou","11114","2022-1-27 15:07","0:02:21","Website","B5"
"L4","Gracia","11115","2022-1-27 15:10","0:05:37","Website","B5"
"L1","Barceloneta","11116","2022-1-27 15:21","0:15:38","Location","B5"
"L1","Barceloneta","11117","2022-1-27 15:43","0:05:47","Location","B5"
"L3","Sants","11118","2022-1-27 17:11","0:01:39","Website","B5"
"L5","Eixample","11119","2022-1-27 17:13","0:14:25","Menu","B5"
"L3","Sants","11120","2022-1-28 3:42","0:06:23","Ambience","B5"
"L7","Poblenou","11121","2022-1-28 3:49","0:22:02","Instagram","B5"
"L7","Poblenou","11122","2022-1-28 4:11","0:22:09","Speciality Offerings","B5"
"L6","Sarria","11123","2022-1-28 4:33","0:21:56","Website","B5"
"L5","Eixample","11124","2022-1-28 4:55","0:22:05","Instagram","B5"
"L6","Sarria","11125","2022-1-28 5:20","0:21:29","Website","B5"
"L6","Sarria","11126","2022-1-28 5:42","0:21:36","Speciality Offerings","B5"
"L2","El Born","11127","2022-1-28 6:12","0:22:41","Menu","B5"
"L1","Barceloneta","11128","2022-1-28 6:40","0:05:37","Speciality Offerings","B5"
"L7","Poblenou","11129","2022-1-28 6:53","0:00:25","Website","B9"
"L6","Sarria","11130","2022-1-28 7:50","0:15:31","Menu","B2"
"L2","El Born","11131","2022-1-28 7:50","0:00:05","Location","B2"
"L6","Sarria","11132","2022-1-28 8:06","0:00:55","Website","B2"
"L2","El Born","11133","2022-1-28 8:07","0:01:45","Accessability","B2"
"L4","Gracia","11134","2022-1-28 8:10","0:03:15","Speciality Offerings","B2"
"L2","El Born","11135","2022-1-28 8:13","0:00:06","Instagram","B2"
"L1","Barceloneta","11136","2022-1-28 8:14","0:09:15","Instagram","B2"
"L5","Eixample","11137","2022-1-28 8:14","0:00:11","Website","B2"
"L7","Poblenou","11138","2022-1-28 8:14","0:00:12","Instagram","B2"
"L6","Sarria","11139","2022-1-28 13:33","0:16:28","Careers","B5"
"L1","Barceloneta","11140","2022-1-28 13:55","0:06:14","Accessability","B5"
"L3","Sants","11141","2022-1-28 14:06","0:04:37","Accessability","B5"
"L2","El Born","11142","2022-1-28 15:07","0:10:42","Website","B5"
"L4","Gracia","11143","2022-1-28 15:08","0:28:09","Instagram","B2"
"L4","Gracia","11144","2022-1-28 16:38","0:21:38","Instagram","B5"
"L4","Gracia","11145","2022-1-29 7:52","0:28:32","Website","B2"
"L2","El Born","11146","2022-1-29 7:52","0:00:04","Instagram","B2"
"L7","Poblenou","11147","2022-1-29 12:26","0:01:34","Accessability","B5"
"L1","Barceloneta","11148","2022-1-29 12:27","0:00:54","Offers","B5"
"L7","Poblenou","11149","2022-1-29 12:28","0:00:09","Accessability","B5"
"L7","Poblenou","11150","2022-1-29 12:29","0:21:38","Menu","B5"
"L6","Sarria","11151","2022-1-29 12:50","0:16:55","Menu","B5"
"L7","Poblenou","11152","2022-1-29 13:09","0:05:33","Instagram","B5"
"L3","Sants","11153","2022-1-29 13:15","0:03:39","Location","B5"
"L7","Poblenou","11154","2022-1-29 13:21","0:01:26","Instagram","B5"
"L3","Sants","11155","2022-1-29 13:28","0:16:23","Instagram","B5"
"L4","Gracia","11156","2022-1-29 13:44","0:01:07","Location","B5"
"L4","Gracia","11157","2022-1-29 14:54","0:21:52","Location","B2"
"L5","Eixample","11158","2022-1-30 6:25","0:25:34","Speciality Offerings","B5"
"L2","El Born","11159","2022-1-30 7:02","0:27:37","Instagram","B5"
"L3","Sants","11160","2022-1-30 7:44","0:11:50","Speciality Offerings","B5"
"L2","El Born","11161","2022-1-30 7:47","0:00:09","Instagram","B2"
"L1","Barceloneta","11162","2022-1-30 7:48","0:21:47","Website","B2"
"L7","Poblenou","11163","2022-1-30 8:00","0:06:16","Speciality Offerings","B5"
"L3","Sants","11164","2022-1-30 8:10","0:00:05","Speciality Offerings","B2"
"L1","Barceloneta","11165","2022-1-30 8:10","0:00:05","Price","B2"
"L1","Barceloneta","11166","2022-1-30 8:11","0:01:12","Location","B2"
"L2","El Born","11167","2022-1-30 8:13","0:00:52","Speciality Offerings","B2"
"L5","Eixample","11168","2022-1-30 9:07","0:05:35","Speciality Offerings","B5"
"L7","Poblenou","11169","2022-1-30 9:15","0:02:12","Instagram","B5"
"L7","Poblenou","11170","2022-1-30 9:26","0:18:29","Speciality Offerings","B7"
"L3","Sants","11171","2022-1-30 9:45","0:00:59","Ambience","B7"
"L2","El Born","11172","2022-1-30 10:02","0:02:35","Instagram","B5"
"L2","El Born","11173","2022-1-30 10:21","0:02:28","Website","B5"
"L7","Poblenou","11174","2022-1-30 10:27","2:07:49","Website","B7"
"L2","El Born","11175","2022-1-30 13:14","0:14:23","Website","B5"
"L3","Sants","11176","2022-1-30 13:47","0:22:35","Location","B5"
"L1","Barceloneta","11177","2022-1-30 14:21","0:19:34","Website","B5"
"L1","Barceloneta","11178","2022-1-30 14:35","0:00:04","Instagram","B2"
"L4","Gracia","11179","2022-1-30 14:37","0:01:04","Accessability","B2"
"L2","El Born","11180","2022-1-30 14:38","0:00:29","Instagram","B2"
"L3","Sants","11181","2022-1-30 14:39","0:00:20","Menu","B9"
"L1","Barceloneta","11182","2022-1-30 14:42","0:37:44","Quiet","B2"
"L2","El Born","11183","2022-1-30 14:42","0:00:03","Menu","B9"
"L1","Barceloneta","11184","2022-1-30 14:51","0:01:53","Careers","B5"
"L1","Barceloneta","11185","2022-1-30 14:53","0:21:52","Careers","B5"
"L1","Barceloneta","11186","2022-1-30 15:17","0:17:12","Location","B5"
"L7","Poblenou","11187","2022-1-30 17:42","0:04:43","Instagram","B5"
"L4","Gracia","11188","2022-1-30 17:46","0:20:52","Website","B5"
"L7","Poblenou","11189","2022-1-30 18:08","0:21:57","Instagram","B5"
"L2","El Born","11190","2022-1-30 18:32","0:21:51","Website","B5"
"L2","El Born","11191","2022-1-30 18:53","0:21:53","Menu","B5"
"L3","Sants","11192","2022-1-30 19:15","0:22:19","Speciality Offerings","B5"
"L5","Eixample","11193","2022-1-31 5:09","0:20:35","Speciality Offerings","B5"
"L1","Barceloneta","11194","2022-1-31 5:30","0:00:53","Speciality Offerings","B5"
"L7","Poblenou","11195","2022-1-31 5:30","0:00:04","Location","B5"
"L1","Barceloneta","11196","2022-1-31 5:31","0:20:37","Menu","B5"
"L2","El Born","11197","2022-1-31 5:55","0:01:28","Location","B5"
"L4","Gracia","11198","2022-1-31 5:56","0:00:43","Location","B5"
"L1","Barceloneta","11199","2022-1-31 5:56","0:00:03","Website","B5"
"L7","Poblenou","11200","2022-1-31 5:59","0:04:19","Menu","B5"
"L3","Sants","11201","2022-1-31 6:14","0:10:35","Location","B5"
"L5","Eixample","11202","2022-1-31 6:31","0:06:04","Speciality Offerings","B5"
"L3","Sants","11203","2022-1-31 6:37","0:00:21","Website","B5"
"L6","Sarria","11204","2022-1-31 6:39","0:00:26","Instagram","B5"
"L2","El Born","11205","2022-1-31 6:39","0:00:01","Instagram","B5"
"L3","Sants","11206","2022-1-31 6:47","0:13:43","Speciality Offerings","B5"
"L6","Sarria","11207","2022-1-31 7:16","0:12:31","Speciality Offerings","B5"
"L1","Barceloneta","11208","2022-1-31 7:35","0:01:36","Instagram","B5"
"L1","Barceloneta","11209","2022-1-31 7:38","0:00:01","Location","B5"
"L2","El Born","11210","2022-1-31 7:38","0:00:01","Instagram","B5"
"L7","Poblenou","11211","2022-1-31 7:39","0:05:04","Accessability","B5"
"L1","Barceloneta","11212","2022-1-31 7:51","0:00:46","Website","B2"
"L7","Poblenou","11213","2022-1-31 7:57","0:20:52","Instagram","B2"
"L1","Barceloneta","11214","2022-1-31 8:04","0:17:05","Website","B5"
"L1","Barceloneta","11215","2022-1-31 8:25","0:12:04","Price","B2"
"L7","Poblenou","11216","2022-1-31 8:26","0:01:13","Accessability","B5"
"L2","El Born","11217","2022-1-31 8:26","0:00:02","Careers","B5"
"L2","El Born","11218","2022-1-31 8:29","0:04:35","Website","B5"
"L6","Sarria","11219","2022-1-31 8:41","0:16:17","Instagram","B5"
"L2","El Born","11220","2022-1-31 8:59","0:21:45","Speciality Offerings","B5"
"L7","Poblenou","11221","2022-1-31 9:24","0:00:23","Menu","B5"
"L6","Sarria","11222","2022-1-31 9:41","0:21:43","Instagram","B5"
"L5","Eixample","11223","2022-1-31 10:12","0:16:46","Location","B5"
"L7","Poblenou","11224","2022-1-31 10:34","0:05:08","Speciality Offerings","B5"
"L3","Sants","11225","2022-1-31 10:39","0:22:15","Menu","B5"
"L7","Poblenou","11226","2022-1-31 11:02","0:03:54","Location","B5"
"L7","Poblenou","11227","2022-1-31 11:34","0:17:50","Ratings","B5"
"L2","El Born","11228","2022-1-31 11:51","0:01:53","Speciality Offerings","B5"
"L2","El Born","11229","2022-1-31 12:03","0:04:37","Menu","B5"
"L7","Poblenou","11230","2022-1-31 12:08","0:15:06","Offers","B5"
"L2","El Born","11231","2022-1-31 12:23","0:23:02","Speciality Offerings","B5"
"L1","Barceloneta","11232","2022-1-31 12:46","0:21:53","Location","B5"
"L7","Poblenou","11233","2022-1-31 13:08","0:22:05","Menu","B5"
"L2","El Born","11234","2022-1-31 13:35","0:26:41","Menu","B5"
"L2","El Born","11235","2022-1-31 14:02","0:21:52","Website","B5"
"L2","El Born","11236","2022-1-31 14:24","0:11:04","Website","B5"
"L2","El Born","11237","2022-1-31 14:52","0:36:33","Instagram","B2"
"L1","Barceloneta","11238","2022-1-31 14:52","0:00:08","Instagram","B2"
"L7","Poblenou","11239","2022-1-31 15:12","0:11:11","Instagram","B5"
"L4","Gracia","11240","2022-1-31 15:23","0:01:31","Menu","B5"
"L2","El Born","11241","2022-1-31 15:33","0:00:13","Location","B2"
"L1","Barceloneta","11242","2022-1-31 15:33","0:00:12","Location","B2"
"L3","Sants","11243","2022-1-31 15:34","0:01:35","Accessability","B2"
"L7","Poblenou","11244","2022-1-31 15:34","0:00:06","Speciality Offerings","B2"
"L4","Gracia","11245","2022-1-31 15:36","0:01:06","Website","B2"
"L1","Barceloneta","11246","2022-1-31 15:43","0:20:13","Offers","B5"
"L5","Eixample","11247","2022-1-31 16:03","0:21:53","Accessability","B5"
"L2","El Born","11248","2022-1-31 16:25","0:22:02","Website","B5"
"L7","Poblenou","11249","2022-1-31 16:55","0:11:03","Location","B5"
"L2","El Born","11250","2022-1-31 17:15","0:10:23","Accessability","B5"
"L2","El Born","11251","2022-1-31 17:26","0:09:06","Location","B5"
"L4","Gracia","11252","2022-1-31 17:36","0:12:56","Careers","B5"
"L1","Barceloneta","11253","2022-1-31 17:50","0:21:51","Instagram","B5"
"L2","El Born","11254","2022-1-31 18:11","0:21:22","Website","B5"
"L2","El Born","11255","2022-1-31 18:33","0:09:12","Quiet","B5"
"L2","El Born","11256","2022-1-31 18:55","0:46:44","Accessability","B5"
"L2","El Born","11257","2022-1-31 18:55","0:00:04","Instagram","B5"
"L1","Barceloneta","11258","2022-1-31 19:45","1:12:43","Instagram","B5"
"L6","Sarria","11259","2022-1-31 21:13","0:06:12","Website","B5"
"L2","El Born","11260","2022-2-1 2:12","0:12:07","Location","B5"
"L5","Eixample","11261","2022-2-1 2:25","0:21:27","Pet Friendly","B5"
"L1","Barceloneta","11262","2022-2-1 3:04","0:21:22","Accessability","B5"
"L7","Poblenou","11263","2022-2-1 3:25","0:18:52","Instagram","B5"
"L7","Poblenou","11264","2022-2-1 3:55","0:03:12","Accessability","B5"
"L2","El Born","11265","2022-2-1 3:58","0:21:59","Instagram","B5"
"L5","Eixample","11266","2022-2-1 4:20","0:21:51","Speciality Offerings","B5"
"L7","Poblenou","11267","2022-2-1 4:42","0:04:59","Speciality Offerings","B5"
"L3","Sants","11268","2022-2-1 4:48","0:16:48","Speciality Offerings","B5"
"L1","Barceloneta","11269","2022-2-1 5:05","0:15:59","Instagram","B5"
"L6","Sarria","11270","2022-2-1 5:24","0:00:20","Instagram","B5"
"L4","Gracia","11271","2022-2-1 5:59","0:06:29","Ambience","B5"
"L6","Sarria","11272","2022-2-1 6:05","0:07:13","Instagram","B5"
"L2","El Born","11273","2022-2-1 6:17","0:07:43","Instagram","B5"
"L3","Sants","11274","2022-2-1 6:31","0:04:08","Speciality Offerings","B5"
"L7","Poblenou","11275","2022-2-1 7:55","0:35:58","Instagram","B2"
"L6","Sarria","11276","2022-2-1 8:25","0:01:37","Website","B5"
"L1","Barceloneta","11277","2022-2-1 8:40","0:01:22","Location","B5"
"L4","Gracia","11278","2022-2-1 8:40","0:10:37","Website","B2"
"L5","Eixample","11279","2022-2-1 8:42","0:11:15","Instagram","B5"
"L4","Gracia","11280","2022-2-1 9:07","0:11:22","Location","B5"
"L2","El Born","11281","2022-2-1 9:19","0:09:37","Website","B5"
"L3","Sants","11282","2022-2-1 9:35","0:12:28","Location","B5"
"L1","Barceloneta","11283","2022-2-1 9:47","0:22:23","Menu","B5"
"L4","Gracia","11284","2022-2-1 10:10","0:17:14","Website","B5"
"L4","Gracia","11285","2022-2-1 10:34","0:03:10","Instagram","B5"
"L3","Sants","11286","2022-2-1 10:43","0:03:10","Website","B5"
"L2","El Born","11287","2022-2-1 10:50","0:21:59","Instagram","B5"
"L1","Barceloneta","11288","2022-2-1 10:50","0:00:13","Accessability","B5"
"L2","El Born","11289","2022-2-1 11:14","0:21:45","Instagram","B5"
"L1","Barceloneta","11290","2022-2-1 11:37","0:21:59","Accessability","B5"
"L7","Poblenou","11291","2022-2-1 12:00","0:13:52","Careers","B5"
"L3","Sants","11292","2022-2-1 13:04","0:08:20","Instagram","B5"
"L7","Poblenou","11293","2022-2-1 13:13","0:21:54","Instagram","B5"
"L1","Barceloneta","11294","2022-2-1 13:37","0:21:19","Offers","B5"
"L4","Gracia","11295","2022-2-1 14:44","0:13:00","Menu","B5"
"L4","Gracia","11296","2022-2-1 14:57","0:00:06","Location","B2"
"L2","El Born","11297","2022-2-1 14:58","0:12:17","Ambience","B2"
"L5","Eixample","11298","2022-2-1 14:59","0:08:33","Location","B5"
"L2","El Born","11299","2022-2-1 15:07","0:09:54","Website","B5"
"L7","Poblenou","11300","2022-2-1 15:10","0:21:50","Location","B2"
"L2","El Born","11301","2022-2-1 15:27","0:12:01","Instagram","B5"
"L6","Sarria","11302","2022-2-1 15:39","0:21:40","Location","B5"
"L4","Gracia","11303","2022-2-1 16:00","0:21:04","Speciality Offerings","B5"
"L2","El Born","11304","2022-2-1 16:21","0:21:53","Instagram","B5"
"L2","El Born","11305","2022-2-1 16:45","0:13:54","Ambience","B5"
"L2","El Born","11306","2022-2-1 17:02","0:07:38","Quiet","B5"
"L6","Sarria","11307","2022-2-1 17:10","0:21:56","Instagram","B5"
"L2","El Born","11308","2022-2-1 17:38","0:20:53","Website","B5"
"L1","Barceloneta","11309","2022-2-1 18:01","0:01:04","Speciality Offerings","B5"
"L5","Eixample","11310","2022-2-1 18:02","0:21:37","Accessability","B5"
"L1","Barceloneta","11311","2022-2-1 18:27","0:21:52","Speciality Offerings","B5"
"L2","El Born","11312","2022-2-1 18:49","0:07:46","Website","B5"
"L7","Poblenou","11313","2022-2-1 22:01","0:14:06","Menu","B5"
"L3","Sants","11314","2022-2-1 22:16","0:03:55","Instagram","B5"
"L3","Sants","11315","2022-2-2 3:23","0:00:08","Ambience","B5"
"L2","El Born","11316","2022-2-2 3:25","0:32:38","Instagram","B5"
"L6","Sarria","11317","2022-2-2 4:00","1:16:04","Ambience","B5"
"L2","El Born","11318","2022-2-2 4:32","0:00:51","Menu","B2"
"L2","El Born","11319","2022-2-2 4:34","0:30:59","Accessability","B2"
"L1","Barceloneta","11320","2022-2-2 5:18","0:16:29","Website","B5"
"L2","El Born","11321","2022-2-2 5:34","0:21:33","Offers","B5"
